classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.21749999999999997, 0.25249999999999995, 0.20700000000000005, 0.20950000000000005, 0.21899999999999997, 0.20700000000000005, 0.19550000000000003, 0.23500000000000001, 0.24149999999999996, 0.2845]",0.19550000000000003,0.22690000000000002,0.025462521477654147,0.8165000000000001,24.7,0.6175,76.43737528324127
svc,"[0.20350000000000004, 0.2005, 0.2255, 0.23950000000000002, 0.19799999999999998, 0.24400000000000002, 0.228, 0.18200000000000002, 0.21850000000000003, 0.226]",0.18200000000000002,0.21655000000000002,0.018842040759960158,0.853,33.7,0.8425,1355.8821857929229
