classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.571, 0.5025, 0.4365, 0.5874999999999999, 0.5874999999999999]",0.4365,0.5369999999999999,0.059240189061143256,0.4666666666666667,7.2,0.9,28.309287309646606
svc,"[0.48849999999999993, 0.37175, 0.52025, 0.538, 0.5215]",0.37175,0.488,0.060293656382740625,0.5166666666666667,7.6,0.95,100.60577445030212
