classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.35788961038961037, 0.14506493506493512, 0.42860389610389615, 0.35857142857142854, 0.2880844155844156]",0.14506493506493512,0.31564285714285717,0.0961708291838009,0.6857142857142857,19.8,0.45,34.76726427078247
svc,"[0.21441558441558445, 0.35652597402597397, 0.07344155844155842, 0.42701298701298707, 0.28535714285714286]",0.07344155844155842,0.27135064935064934,0.12173035040122158,0.7285714285714286,11.6,0.2636363636363636,81.37179570198059
