classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.4493333333333333, 0.33916666666666667, 0.4488333333333333, 0.4493333333333333, 0.44949999999999996]",0.33916666666666667,0.4272333333333333,0.04403390108137641,0.5777777777777778,55.4,0.9233333333333335,0.7909926414489746
svc,"[0.5593333333333333, 0.4491666666666666, 0.9995, 0.4493333333333333, 0.5586666666666668]",0.4491666666666666,0.6032,0.2041383898785876,0.4,55.2,0.9199999999999999,1.089517879486084
