classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.12579710144927533, 0.12913043478260866, 0.13579710144927531, 0.12913043478260866, 0.28565217391304343, 0.2756521739130434, 0.132463768115942, 0.21072463768115943, 0.13579710144927531, 0.36391304347826087]",0.12579710144927533,0.19240579710144926,0.08235384538448358,0.8869565217391304,27.2,0.9066666666666666,0.552330756187439
svc,"[0.20072463768115945, 0.132463768115942, 0.16159420289855075, 0.2465217391304348, 0.17826086956521742, 0.21405797101449275, 0.21405797101449275, 0.1749275362318841, 0.17159420289855076, 0.28565217391304343]",0.132463768115942,0.1979855072463768,0.0421900686223567,0.8826086956521738,27.7,0.9233333333333335,1.1444280624389649
