classifier,all_fitness,best,avg,std_dev,acc,n_features,selected_rate,execution_time
knn,"[0.13446376811594205, 0.04771014492753621, 0.04637681159420287, 0.04804347826086954, 0.04737681159420287]",0.04637681159420287,0.0647942028985507,0.034839247846447506,0.9391304347826086,13.6,0.4533333333333333,5.982067489624024
svc,"[0.08875362318840585, 0.04537681159420287, 0.17517391304347826, 0.08908695652173919, 0.1337971014492754]",0.04537681159420287,0.10643768115942032,0.04430668300843847,0.8956521739130435,9.4,0.31333333333333335,10.961168003082275
